timestamp,x,y,z
595318,2.205,-2.975,-0.56
595337,2.03,-3.535,-0.385
595356,2.52,-3.605,0.035
595375,2.24,-2.975,-0.07
595394,0.28,-3.92,-0.56
595413,2.38,-5.145,-0.245
595432,-4.34,-3.675,-0.035
595452,0.945,-5.845,-0.21000001
595471,3.5,-6.405,0.0
595490,0.49,-4.725,0.28
595509,-0.21000001,-3.535,0.35
595529,4.305,-4.62,-0.14
595548,1.82,-6.895,-0.14
595567,-0.525,-6.6150002,-0.035
595586,0.035,-4.025,0.14
595606,0.49,-2.625,0.105000004
595625,0.28,-2.17,0.0
595644,0.07,-1.6800001,0.0
595663,-0.315,-1.61,-0.07
595682,0.98,-2.52,-0.42000002
595701,0.21000001,-0.665,0.14
595720,-0.07,-0.595,-0.175
595739,1.26,-1.96,-0.35
595759,0.21000001,-2.765,-0.7
595778,0.77,-3.78,-0.805
595797,0.63,-4.025,-0.49
595816,0.91,-3.465,-0.175
595835,1.26,-3.045,-0.21000001
595854,0.98,-2.835,-0.42000002
595873,0.63,-2.625,-0.595
595892,1.575,-2.52,-0.77
595912,1.54,-2.695,-0.665
595931,1.365,-2.38,-0.525
595950,1.26,-2.24,-0.665
595969,0.735,-3.185,-0.735
595989,3.045,-4.795,-0.455
596008,-2.415,-1.785,-0.14
596027,1.75,-3.255,-0.77
596046,5.145,-4.375,-0.175
596066,-1.505,-4.095,0.14
596085,-2.66,-3.7450001,0.525
596104,1.505,-4.795,0.105000004
596123,2.975,-5.67,0.14
596142,-0.315,-5.11,0.385
596161,-0.665,-4.2,0.42000002
596180,-0.49,-3.85,0.105000004
596199,-0.84000003,-3.92,0.245
596219,0.175,-3.885,0.175
596238,0.21000001,-2.59,0.105000004
596257,-0.105000004,-1.61,0.0
596276,-4.62,-1.33,0.525
596295,-3.08,-3.045,0.28
596314,-0.56,-4.025,0.07
596333,-1.575,-2.905,-0.21000001
596352,-0.385,-3.43,-0.455
596372,-1.05,-4.13,-0.105000004
596391,-1.085,-3.885,0.0
596410,-0.14,-3.395,0.175
596429,0.14,-3.08,0.21000001
596449,0.98,-2.73,0.455
596468,0.49,-2.695,0.595
596487,0.77,-2.38,0.28
596506,0.525,-1.855,-0.175
596526,-0.385,-1.505,-0.595
596545,1.4,-1.96,-0.07
596564,-3.71,-0.35,0.14
596583,0.77,-2.695,-0.35
596602,3.85,-4.55,-0.175
596621,-1.715,-3.465,-0.105000004
596640,-2.66,-2.59,0.07
596659,0.525,-2.765,0.07
596679,3.955,-3.815,-0.14
596698,-0.525,-4.585,0.07
596717,-1.54,-4.55,0.315
596736,0.175,-3.535,0.35
596755,0.665,-3.185,0.175
596774,0.63,-2.625,0.175
596793,0.77,-2.52,0.07
596812,-0.105000004,-2.8,0.035
596832,-0.665,-3.01,0.035
596851,0.42000002,-3.115,0.0
596870,0.14,-3.465,0.035
596889,-0.77,-3.115,0.0
596909,-0.28,-3.78,-0.14
596928,1.54,-4.62,0.07
596947,2.135,-4.515,0.28
596966,2.1,-3.57,0.28
596986,4.095,-3.115,0.455
597005,5.95,-2.905,0.385
597024,6.895,-3.605,0.35
597043,5.355,-3.395,0.595
597062,5.6,-2.03,0.7
597081,4.8650002,-2.695,0.84000003
597100,5.18,-3.92,0.21000001
597119,1.96,-1.785,0.455
597139,-0.175,-4.76,0.35
597158,9.485,-9.415,0.525
597177,8.12,-8.925,1.015
597196,4.69,-5.075,1.155
597215,5.7400002,-2.31,-0.07
597234,9.765,-4.9,-0.595
597253,5.67,-8.89,0.14
597272,5.005,-9.415,0.63
597292,4.2,-6.685,0.315
597311,5.18,-4.445,-0.77
597330,4.165,-4.62,-1.4
597349,2.975,-5.425,-1.4
597369,2.31,-5.355,-1.295
597388,1.96,-5.32,-1.575
597407,1.575,-3.22,-0.945
597426,1.365,-3.3600001,-0.875
597446,2.8700001,-4.305,-1.12
597465,-0.28,-3.57,-1.61
597484,-3.29,-4.69,-1.505
597503,-2.52,-6.23,0.385
597522,-0.14,-5.67,2.135
597541,0.455,-3.675,1.995
597560,0.0,-1.365,0.945
597579,-0.21000001,-0.98,0.595
597599,-0.28,-1.47,1.155
597618,0.245,-1.05,2.17
597637,1.785,1.61,2.66
597656,0.56,2.555,2.555
597675,3.255,-0.35,3.08
597694,-3.675,0.035,3.185
597713,-0.315,-3.01,1.82
597732,5.46,-4.375,1.225
597752,1.225,-2.835,0.595
597771,-1.54,-2.52,1.015
597790,2.52,-4.06,1.365
597809,3.22,-5.67,1.4350001
597829,0.315,-5.845,1.645
597848,1.89,-3.92,2.905
597867,4.585,-1.6800001,3.675
597886,4.41,0.035,3.325
597906,4.97,1.05,4.48
597925,7.0,4.375,6.58
597944,7.42,8.75,7.105
597963,7.5950003,9.485,6.3
597983,6.65,9.17,6.44
598002,7.35,9.1,6.3
598021,5.18,8.75,6.475
598040,5.355,8.575,6.965
598059,6.475,8.19,7.28
598078,5.46,7.875,7.14
598097,4.165,7.035,7.14
598116,3.7450001,6.195,7.42
598136,3.815,5.705,7.28
598155,3.08,4.585,7.035
598174,1.715,2.45,7.14
598193,1.785,0.525,7.63
598212,2.415,-0.735,8.015
598231,2.765,-2.17,7.28
598250,4.97,-3.885,6.545
598269,-4.235,-4.06,6.3
598289,0.42000002,-7.28,6.16
598308,3.78,-8.75,6.65
598327,-1.47,-9.415,6.895
598346,-3.85,-9.7300005,6.79
598366,-2.065,-12.285,5.985
598385,0.14,-14.91,6.6150002
598404,-0.385,-14.28,7.63
598423,2.24,-11.55,8.26
598443,2.66,-7.0,7.98
598462,4.305,-3.115,7.525
598481,8.47,0.035,7.07
598500,9.1,4.48,6.965
598519,9.415,12.88,7.91
598538,10.255,24.710001,9.38
598557,13.335,35.315,11.06
598576,18.55,46.865,13.440001
598596,21.315,54.04,15.8550005
598615,21.7,58.975,17.64
598634,22.155,66.465004,19.04
598653,21.175,73.78,19.495
598672,19.18,75.425,19.495
598691,16.17,74.97,18.41
598710,11.655,74.62,15.995
598729,7.14,72.975,13.86
598749,5.95,70.840004,11.62
598768,4.095,68.04,9.275
598787,3.7450001,64.75,6.3
598806,1.26,63.0,3.5
598826,-5.95,64.155,0.07
598845,-2.765,62.58,-2.94
598864,-0.595,63.245,-5.32
598883,-8.96,68.46,-8.54
598903,-13.545,72.590004,-10.71
598922,-11.9,74.06,-12.04
598941,-9.52,75.285,-13.16
598960,-16.52,76.405,-14.84
598979,-20.545,76.3,-15.96
598998,-20.02,79.24,-16.695
599017,-20.615,82.95,-16.835001
599036,-19.425,83.755,-16.31
599056,-17.92,83.72,-15.225
599075,-17.64,84.28,-14.175
599094,-19.6,87.78,-12.495
599113,-15.645,89.11,-10.36
599132,-14.245,91.56,-8.365
599151,-14.9800005,93.1,-6.125
599170,-13.965,91.595,-4.2
599189,-12.11,87.85,-2.695
599209,-13.440001,83.055,-1.6800001
599228,-14.63,79.24,-0.945
599247,-14.455,76.16,-0.49
599266,-9.52,74.06,-0.63
599286,4.34,79.94,-1.225
599305,8.19,79.73,-1.4
599324,5.145,68.88,0.28
599343,0.385,57.47,2.8700001
599363,1.715,58.87,3.185
599382,-6.51,69.615,0.735
599401,-2.8700001,74.69,-1.6800001
599420,1.4,77.455,-2.975
599439,0.7,74.76,-5.075
599458,3.22,67.935,-7.105
599477,11.375,63.420002,-10.08
599496,14.0,67.340004,-14.035
599516,4.97,80.255,-17.22
599535,-1.855,80.045,-18.62
599554,-5.81,69.405,-19.005
599573,-8.575,58.1,-17.15
599592,-5.88,46.69,-13.58
599611,-2.905,41.405,-11.585
599630,1.61,38.815,-9.87
599649,3.7450001,33.670002,-7.455
599669,8.505,27.02,-4.025
599688,12.985,24.5,-1.33
599707,15.085,24.885,0.63
599726,14.945,23.1,1.925
599746,15.82,20.195,2.765
599765,17.36,17.01,4.165
599784,18.13,12.18,6.02
599803,17.64,9.1,7.56
599823,16.975,8.505,8.155
599842,13.965,5.88,8.505
599861,12.6,3.185,8.96
599880,11.62,1.54,9.52
599899,12.32,-0.63,8.89
599918,14.14,-4.69,7.35
599937,12.67,-6.7200003,6.51
599956,13.265,-9.975,6.055
599976,13.65,-11.62,6.23
599995,1.4350001,-10.85,7.385
600014,-7.175,-13.58,7.525
600033,-28.210001,-11.795,6.335
600052,-10.115,-49.49,10.15
600071,3.045,-72.415,6.965
600090,-5.635,-60.69,0.035
600109,-6.86,-40.845,-2.38
600129,-4.2,-31.045,-1.995
600148,-15.365,-35.525,-0.175
600167,-17.43,-48.755,1.4350001
600186,-14.945,-59.675,1.785
600206,-21.245,-62.37,0.105000004
600225,-21.14,-60.515,-2.03
600244,-17.78,-56.175,-4.27
600263,-19.985,-49.14,-7.315
600283,-18.935,-44.205,-10.325
600302,-14.35,-42.105,-11.2
600321,-15.015,-43.12,-8.645
600340,-10.6050005,-40.25,-4.27
600359,-2.275,-38.22,-0.63
600378,-2.24,-32.305,0.63
600397,-4.515,-13.475,1.75
600416,-5.6,-1.75,4.725
600436,-10.395,5.53,8.33
600455,-8.505,10.535,9.765
600474,-5.46,13.72,10.745
600493,-13.125,16.275,9.52
600512,-11.83,17.36,7.91
600531,-8.575,20.65,7.735
600550,-9.695,22.68,7.805
600569,-12.915,24.395,5.6
600589,-14.525,21.91,2.17
600608,-22.435,22.295,1.54
600627,-37.205,26.18,1.505
600646,-35.0,21.245,5.46
600666,-19.915,30.59,1.89
600685,-16.695,41.055,-1.33
600704,2.52,33.215,2.03
600723,6.965,15.785,3.885
600743,-2.52,9.275,1.925
600762,-11.2,22.75,-1.575
600781,-16.765,36.96,-2.38
600800,-8.645,39.095,0.315
600819,2.555,36.925,2.415
600838,3.955,33.915,3.29
600857,0.595,30.555,3.605
600876,-1.61,28.245,3.57
600896,-0.63,28.0,1.505
600915,2.24,32.165,0.42000002
600934,0.455,38.115,1.4350001
600953,-1.015,43.785,4.34
600972,1.085,47.46,6.685
600991,5.915,49.455,9.59
601010,5.67,52.745,13.895
601029,5.53,55.755,17.64
601049,8.505,53.235,19.74
601068,2.765,48.09,21.14
601087,-2.66,43.4,21.7
601106,-2.03,34.405,20.58
601125,-3.605,24.85,18.13
601144,-15.89,22.225,17.115
601163,-20.965,11.9,17.325
601182,-29.785,-1.26,13.65
601202,-20.37,7.455,11.655
601221,-13.615,8.47,11.13
601240,-20.335001,2.73,10.045
601259,-12.565,9.905,9.555
601279,-7.0,22.575,6.545
601298,-7.245,31.5,5.67
601317,1.12,21.56,7.245
601336,11.76,2.73,9.275
601356,13.895,-7.665,8.085
601375,14.14,-14.875,5.18
601394,12.215,-17.815,2.31
601413,8.26,-19.145,-0.7
601432,7.77,-24.08,-3.15
601451,11.095,-31.185,-4.9
601470,14.14,-37.905,-6.16
601489,14.49,-44.835,-6.545
601509,17.22,-49.35,-7.84
601528,18.41,-44.24,-9.45
601547,10.29,-39.095,-12.005
601566,17.535,-41.79,-12.95
601586,17.605,-45.36,-12.46
601605,13.440001,-47.775,-12.775
601624,13.2300005,-50.12,-13.79
601643,17.15,-51.905,-15.61
601663,12.145,-53.865,-17.08
601682,8.155,-56.56,-18.095
601701,2.73,-59.535,-18.69
601720,-0.07,-63.420002,-18.445
601740,0.315,-66.185,-18.725
601759,0.0,-67.2,-20.02
601778,-0.455,-66.36,-20.44
601797,1.155,-64.155,-20.02
601816,1.75,-60.97,-18.9
601835,0.945,-63.735,-19.705
601854,-5.215,-72.905,-20.44
601873,0.21000001,-65.485,-19.355
601893,11.865,-49.595,-19.845
601912,16.66,-48.09,-20.86
601931,18.865,-59.745,-18.97
601950,18.27,-69.51,-15.435
601969,20.93,-68.985,-14.0
601988,24.15,-61.95,-14.245
602007,24.78,-56.35,-14.28
602026,26.6,-54.775,-15.015
602046,27.475,-46.55,-14.84
602065,25.935,-41.16,-16.135
602084,31.43,-38.920002,-15.785
602103,24.64,-32.165,-14.49
602123,16.835001,-26.18,-13.195
602142,19.355,-26.25,-12.635
602161,21.735,-29.365,-12.46
602180,19.775,-27.825,-11.935
602200,18.655,-21.805,-11.41
602219,17.85,-15.575,-10.745
602238,15.47,-11.34,-9.24
602257,12.425,-6.965,-6.93
602276,8.995,0.525,-3.99
602295,0.7,9.415,-1.295
602314,-2.66,4.06,1.155
602333,4.375,-3.5,2.555
602353,0.175,-0.77,3.045
602372,-1.295,0.175,3.99
602391,-3.535,-1.225,4.76
602410,-6.755,-1.26,4.41
602429,-9.135,0.735,4.41
602448,-9.38,4.76,4.97
602467,-9.975,10.15,5.075
602486,-8.925,11.97,5.355
602506,-7.525,9.8,6.09
602525,-5.95,6.055,5.81
602544,0.735,3.78,5.7400002
602563,-7.0,7.14,5.81
602583,-2.45,8.505,5.46
602602,1.295,11.375,4.9
602621,-0.945,13.965,4.76
602640,-3.675,10.85,5.005
602660,1.61,4.095,4.165
602679,0.175,-1.575,3.08
602698,0.21000001,-1.75,1.925
602717,0.35,-0.84000003,0.805
602736,1.6800001,-1.75,-0.21000001
602755,1.365,-3.045,-1.12
602774,1.4,-3.465,-1.575
602793,1.365,-2.835,-1.61
602813,1.645,-2.17,-1.26
602832,3.78,-2.8700001,-1.4
602851,5.005,-1.925,-1.715
602870,6.16,-1.75,-2.17
602889,5.285,-2.1,-1.995
602908,6.055,-3.15,-2.03
602927,6.79,-4.76,-1.82
602946,8.12,-4.585,-1.155
602966,8.295,-2.8,-0.105000004
602985,7.805,-1.505,0.63
603004,7.945,-1.47,1.12
603023,6.37,-0.84000003,1.575
603042,5.915,-2.135,1.19
603061,7.805,-0.455,2.065
603080,0.77,-0.35,1.89
603099,7.875,-3.885,1.19
603119,5.39,-3.885,0.77
603138,2.695,-2.38,1.155
603157,2.205,-2.275,1.4
603176,3.92,-3.78,0.875
603196,1.715,-4.935,0.385
603215,1.89,-4.445,0.21000001
603234,1.6800001,-2.555,0.245
603253,1.715,-0.98,0.07
603273,1.645,-0.77,0.0
603292,0.875,-1.47,0.35
603311,-0.56,-0.77,0.98
603330,-1.015,0.385,1.33
603349,-0.35,2.17,1.785
603368,-1.225,2.065,1.295
603387,-0.595,-0.315,1.26
603406,-0.91,-1.05,1.19
603426,-0.98,-1.47,0.84000003
603445,-1.4350001,-2.17,1.015
603464,-0.07,-2.345,1.54
603483,0.175,-1.785,1.995
603502,0.385,-1.505,2.065
603521,1.54,-1.6800001,2.555
603540,1.26,-0.875,2.52
603559,4.13,-2.415,1.61
603579,-0.77,-0.77,2.45
603598,-1.19,-1.925,2.17
603617,7.035,-3.115,1.995
603636,2.695,-1.05,2.45
603656,-2.065,-0.77,2.625
603675,0.21000001,-2.205,2.31
603694,2.275,-4.585,2.345
603713,1.015,-5.215,2.555
603733,-0.63,-4.2,2.66
603752,-1.12,-4.025,2.24
603771,-1.085,-4.095,1.75
603790,-0.28,-4.34,1.4350001
603809,-0.875,-4.27,1.05
603828,-2.1,-3.78,0.875
603847,-1.75,-4.585,0.35
603866,-2.415,-3.885,0.42000002
603886,-4.025,-3.955,-0.21000001
603905,-2.905,-4.9,-0.28
603924,-1.925,-6.335,-0.21000001
603943,-1.12,-5.845,0.035
603962,-0.875,-5.145,0.105000004
603981,-0.42000002,-5.635,0.385
604000,-0.56,-5.565,0.77
604019,-1.05,-5.215,1.4
604039,-1.61,-4.165,2.275
604058,-2.8,-3.92,2.24
604077,-0.105000004,-6.79,1.6800001
604096,-8.26,-5.215,2.8700001
604116,-6.265,-6.265,3.045
604135,-0.175,-7.42,3.5
604154,-4.48,-6.09,3.92
604173,-7.0,-5.88,4.13
604193,-2.24,-7.77,3.885
604212,0.56,-8.995,3.675
604231,-1.82,-7.42,3.22
604250,-4.2,-6.51,2.765
604269,-4.165,-6.895,2.8
604288,-3.85,-6.58,2.66
604307,-5.145,-6.44,2.1
604326,-6.755,-7.5950003,2.03
604346,-6.7200003,-8.05,2.45
604365,-6.125,-7.98,2.135
604384,-6.79,-5.11,1.855
604403,-7.07,-4.585,1.82
604422,-5.18,-5.145,2.1
604441,-3.29,-4.83,1.6800001
604460,-3.815,-6.02,1.12
604479,-3.255,-7.175,1.085
604499,-2.24,-5.705,0.91
604518,-2.065,-5.11,0.63
604537,-3.57,-5.705,0.91
604556,-3.92,-5.39,1.925
604576,-4.025,-3.675,2.45
604595,-0.455,-3.815,1.925
604614,-5.32,-0.7,2.975
604633,-6.02,-2.625,2.73
604653,1.645,-4.795,2.52
604672,-0.735,-3.71,2.31
604691,-5.635,-2.485,2.485
604710,-3.675,-2.94,2.695
604729,-2.625,-5.7400002,2.59
604748,-2.8700001,-7.42,2.275
604767,-2.625,-6.37,2.415
604786,-1.12,-4.55,2.905
604806,-2.065,-1.54,3.045
604825,-2.975,0.735,2.135
604844,-3.185,-0.35,1.575
604863,-2.17,-2.03,1.4350001
604882,-1.75,-2.695,1.12
604901,-3.255,0.28,1.12
604920,-1.365,0.84000003,0.805
604939,-2.065,-1.89,0.63
604959,-2.24,-3.01,0.595
604978,-2.52,-2.835,0.525
604997,-2.835,-2.03,0.805
605016,-2.975,-1.995,0.945
605036,-1.575,-2.135,1.33
605055,-0.98,-0.665,1.225
605074,-1.575,0.245,0.91
605093,-2.695,-1.12,1.155
605113,-2.765,-2.59,1.54
605132,0.35,-4.2,1.05
605151,-3.99,-1.19,1.575
605170,-2.1,-1.89,1.855
605190,4.13,-2.625,2.275
605209,2.52,-3.185,2.52
605228,0.84000003,-3.185,2.905
605247,5.6,-3.3600001,3.15
605266,8.47,-5.32,3.78
605285,10.22,-5.11,4.165
605304,9.24,-3.08,4.585
605323,9.03,-0.84000003,5.495
605343,10.22,0.63,5.81
605362,9.59,1.54,5.46
605381,7.945,5.53,4.165
605400,5.425,9.03,3.64
605419,6.965,10.535,2.835
605438,1.995,11.515,2.8700001
605457,3.22,12.075,3.115
605476,2.17,11.55,2.625
605496,3.045,11.9,0.77
605515,-3.185,7.665,1.715
605534,-1.295,5.845,5.705
605553,2.24,9.065,5.495
605573,-0.42000002,7.0,2.1
605592,1.47,-0.735,0.42000002
605611,2.31,-3.71,1.12
605630,0.105000004,-1.61,1.015
605650,-0.42000002,0.21000001,-0.91
605669,-0.91,0.98,-1.4350001
605688,0.665,0.42000002,-0.42000002
605707,2.765,0.56,1.05
605726,-2.345,-0.945,0.42000002
605745,3.955,-2.52,0.035
605764,4.69,-1.4350001,0.42000002
605783,1.785,-1.015,0.84000003
605803,1.995,-1.575,1.225
605822,4.795,-5.425,0.735
605841,3.465,-7.945,0.385
605860,2.555,-7.175,-0.14
605879,1.295,-5.285,-0.455
605898,0.245,-4.025,-0.175
605917,0.14,-3.3600001,0.0
605936,0.0,-3.185,-0.42000002
605956,-0.385,-3.3600001,-0.595
605975,0.56,-2.8700001,-0.315
605994,-1.26,0.28,0.735
606013,-0.98,1.19,1.015
606033,0.315,-1.05,1.05
606052,-0.805,-2.275,1.54
606071,-1.015,-1.785,1.61
606090,-0.875,-1.785,1.785
606110,0.14,-2.135,2.065
606129,0.28,-1.715,2.31
606148,-0.525,-1.89,2.485
606167,-0.42000002,-2.415,2.38
606186,-0.98,-2.38,2.31
606205,-1.715,-0.735,2.485
606224,-2.24,1.015,2.59
606243,-3.5,1.4350001,2.765
606263,-2.765,0.315,3.185
606282,-2.8700001,-0.7,3.78
606301,-3.815,-0.7,3.71
606320,-3.78,2.31,5.005
606339,-6.475,1.05,5.11
606358,-0.105000004,-0.91,5.25
606377,-1.505,-0.56,5.915
606396,-5.285,1.47,6.335
606416,-5.6,2.275,5.355
606435,-0.98,-3.15,4.795
606454,-2.975,-5.6,6.86
606473,-6.58,-0.385,7.35
606493,-7.455,4.34,5.985
606512,-5.495,3.465,6.23
606531,-6.02,2.625,7.315
606550,-5.7400002,3.185,7.21
606570,-5.355,0.84000003,6.825
606589,-6.7200003,-2.345,7.56
606608,-10.71,-1.33,8.645
606627,-7.35,-0.385,7.84
606646,-6.93,0.525,7.35
606665,-7.77,3.185,7.07
606684,-5.495,2.8,6.685
606703,-4.69,0.91,7.28
606723,-3.115,-0.07,8.68
606742,-2.94,0.175,7.84
606761,-3.325,-3.395,6.895
606780,-3.57,-6.965,7.245
606799,-2.765,-8.085,8.4
606818,-2.52,-5.81,8.995
606837,-4.62,-2.835,7.735
606856,-8.05,-3.08,6.23
606876,-8.33,-3.71,6.3
606895,-7.385,-2.45,7.28
606914,-6.055,-0.525,6.65
606933,-2.485,4.025,5.285
606953,-1.47,4.76,3.71
606972,2.8700001,5.67,3.3600001
606991,0.805,9.1,1.575
607010,3.465,6.545,0.35
607030,4.235,3.535,1.05
607049,7.4900002,2.275,0.63
607068,6.475,-1.225,0.35
607087,2.345,-3.955,0.84000003
607106,0.175,-0.63,0.805
607125,2.485,1.4,0.665
607144,1.4350001,1.085,1.05
607163,0.105000004,2.31,1.05
607183,2.38,3.255,0.875
607202,2.8700001,1.6800001,0.945
607221,-4.445,2.8700001,1.26
607240,-2.38,2.45,0.805
607259,-0.7,1.54,1.19
607278,-2.835,2.59,2.065
607297,-4.2,2.765,1.82
607316,-2.205,1.155,1.05
607336,-0.035,-1.295,1.12
607355,-0.56,-1.575,1.715
607374,-0.805,-0.49,1.82
607393,-1.05,-0.7,1.365
607413,-1.645,-1.47,0.77
607432,-1.47,-2.975,0.0
607451,-0.805,-4.06,-0.035
607470,-1.015,-2.31,0.315
607490,-1.365,-0.455,0.56
607509,-1.785,-0.665,1.085
607528,-1.89,-0.84000003,1.54
